Product_Name,Category,Brand,Price_INR,Quantity_Sold,Total_Sales,Store_Type,City,Area_Type,Date,Discount_Percentage,Customer_Rating,Competitor_Price,Demand_Level,Profit_Margin
Detergent,Household,Store Brand,382.09,6,2292.54,Mall,Mumbai,Semi-Urban,2025-08-28,11.67,1.9,378.38,Low,18.46
Soap,Personal Care,Dabur,208.27,43,8955.61,Mall,Mumbai,Urban,2026-03-10,16.23,2.8,222.17,Medium,12.84
Cooking Oil,Groceries,Fortune,217.54,12,2610.48,Supermarket,Chennai,Urban,2025-10-18,16.46,4.2,207.45,Low,14.12
Dishwash Bar,Household,P&G,481.8,19,9154.2,Supermarket,Delhi,Urban,2025-12-13,2.38,3.3,472.61,Low,27.01
Shampoo,Personal Care,Patanjali,47.45,37,1755.65,Supermarket,Bangalore,Urban,2025-08-08,9.68,4.2,43.03,Medium,10.78
Wheat Flour,Groceries,Fortune,238.64,20,4772.8,Mall,Delhi,Urban,2025-10-28,0.38,4.3,226.62,Low,24.42
Toothpaste,Personal Care,P&G,245.17,21,5148.57,Supermarket,Pune,Semi-Urban,2025-11-05,11.47,4.8,241.91,Low,24.96
Dal,Groceries,Patanjali,167.59,50,8379.5,Kirana Store,Pune,Rural,2025-12-24,20.83,1.9,178.19,Medium,19.88
Cooking Oil,Groceries,Store Brand,108.21,25,2705.25,Kirana Store,Ahmedabad,Rural,2025-05-30,11.11,2.5,109.38,Low,13.39
Hair Oil,Personal Care,Dabur,100.84,21,2117.64,Kirana Store,Hyderabad,Semi-Urban,2026-02-23,10.83,3.4,105.33,Low,15.25
Cooking Oil,Groceries,Store Brand,82.53,24,1980.72,Kirana Store,Chennai,Rural,2025-12-25,8.05,3.4,78.15,Low,17.98
Detergent,Household,Tata,88.7,45,3991.5,Supermarket,Chennai,Urban,2025-05-12,20.14,3.4,96.01,Medium,10.89
Dal,Groceries,Aashirvaad,236.3,23,5434.9,Supermarket,Pune,Urban,2025-10-22,13.74,3.8,256.48,Low,28.11
Dal,Groceries,Fortune,233.59,45,10511.55,Mall,Chennai,Urban,2026-04-07,29.81,3.6,224.22,Medium,13.58
Hair Oil,Personal Care,Store Brand,67.46,14,944.44,Kirana Store,Delhi,Rural,2025-05-24,6.38,3.1,68.27,Low,19.32
Sugar,Groceries,Patanjali,189.15,31,5863.65,Kirana Store,Delhi,Semi-Urban,2025-06-23,17.37,2.9,205.6,Medium,7.19
Wheat Flour,Groceries,Fortune,109.02,31,3379.62,Mall,Ahmedabad,Urban,2025-12-28,28.98,3.2,101.67,Medium,24.03
Rice,Groceries,Store Brand,74.23,43,3191.89,Supermarket,Bangalore,Rural,2026-02-01,9.03,2.4,73.46,Medium,11.03
Sugar,Groceries,Reliance,145.83,34,4958.22,Supermarket,Bangalore,Semi-Urban,2026-02-18,11.8,3.9,134.07,Medium,15.72
Dishwash Bar,Household,Aashirvaad,173.08,11,1903.88,Supermarket,Pune,Semi-Urban,2026-01-24,18.85,3.8,188.45,Low,22.46
Soap,Personal Care,Local Brand,166.87,21,3504.27,Supermarket,Ahmedabad,Semi-Urban,2026-01-24,0.38,4.4,182.0,Low,16.14
Shampoo,Personal Care,Store Brand,169.35,29,4911.15,Mall,Hyderabad,Urban,2025-11-08,3.15,4.1,161.37,Low,14.97
Floor Cleaner,Household,HUL,292.13,5,1460.65,Supermarket,Bangalore,Urban,2025-11-09,7.67,4.8,286.87,Low,17.94
Dal,Groceries,Store Brand,98.83,39,3854.37,Kirana Store,Hyderabad,Rural,2026-04-06,2.61,3.4,92.91,Medium,17.66
Shampoo,Personal Care,Store Brand,161.52,26,4199.52,Kirana Store,Ahmedabad,Rural,2025-07-27,10.34,2.5,155.61,Low,13.44
Floor Cleaner,Household,P&G,413.23,19,7851.37,Mall,Delhi,Urban,2025-10-04,5.76,3.5,411.93,Low,17.39
Sugar,Groceries,Aashirvaad,170.8,32,5465.6,Supermarket,Pune,Urban,2025-08-19,5.22,4.2,183.85,Medium,23.52
Dishwash Bar,Household,P&G,249.3,6,1495.8,Kirana Store,Ahmedabad,Semi-Urban,2026-03-26,18.58,4.1,269.04,Low,13.55
Dal,Groceries,Aashirvaad,262.06,25,6551.5,Mall,Hyderabad,Urban,2026-01-04,20.44,4.1,279.53,Low,20.21
Floor Cleaner,Household,Patanjali,109.33,36,3935.88,Mall,Hyderabad,Urban,2025-08-03,29.09,4.0,105.03,Medium,19.11
Hair Oil,Personal Care,Tata,297.74,9,2679.66,Mall,Mumbai,Urban,2025-09-08,16.29,4.7,269.57,Low,15.49
Dishwash Bar,Household,Local Brand,294.68,13,3830.84,Kirana Store,Hyderabad,Rural,2025-06-09,28.02,3.9,297.15,Low,19.61
Dal,Groceries,Local Brand,27.63,27,746.01,Kirana Store,Mumbai,Rural,2025-05-25,18.28,3.0,28.27,Low,19.27
Detergent,Household,HUL,330.86,22,7278.92,Supermarket,Mumbai,Urban,2026-03-18,27.56,3.6,354.4,Low,10.09
Cooking Oil,Groceries,Fortune,231.12,24,5546.88,Supermarket,Chennai,Urban,2025-06-16,14.73,3.9,238.71,Low,17.66
Detergent,Household,Reliance,472.14,11,5193.54,Mall,Ahmedabad,Urban,2025-11-29,26.02,2.8,493.63,Low,13.98
Shampoo,Personal Care,Patanjali,173.48,19,3296.12,Supermarket,Bangalore,Semi-Urban,2025-09-25,1.3,3.1,170.59,Low,23.95
Soap,Personal Care,Tata,193.66,40,7746.4,Supermarket,Delhi,Semi-Urban,2025-07-10,15.5,3.3,184.64,Medium,13.34
Rice,Groceries,Store Brand,110.37,62,6842.94,Mall,Pune,Urban,2025-07-26,25.38,4.2,109.24,High,17.17
Detergent,Household,Reliance,391.62,20,7832.4,Mall,Chennai,Urban,2025-06-22,3.14,3.6,399.77,Low,22.93
Shampoo,Personal Care,Reliance,175.58,44,7725.52,Kirana Store,Chennai,Semi-Urban,2026-03-15,26.56,3.8,178.89,Medium,19.94
Soap,Personal Care,Store Brand,140.62,13,1828.06,Kirana Store,Chennai,Semi-Urban,2025-11-04,5.41,1.6,129.04,Low,12.73
Hair Oil,Personal Care,HUL,50.43,37,1865.91,Supermarket,Chennai,Urban,2025-10-06,29.09,3.8,52.9,Medium,11.38
Hair Oil,Personal Care,Reliance,232.3,7,1626.1,Kirana Store,Ahmedabad,Urban,2025-09-14,11.52,2.3,254.3,Low,10.07
Toothpaste,Personal Care,P&G,78.76,42,3307.92,Mall,Pune,Semi-Urban,2025-06-25,14.17,3.2,83.04,Medium,27.57
Shampoo,Personal Care,Patanjali,224.15,46,10310.9,Kirana Store,Mumbai,Semi-Urban,2025-10-26,21.56,4.1,230.06,Medium,18.79
Toothpaste,Personal Care,Store Brand,163.15,19,3099.85,Kirana Store,Mumbai,Rural,2025-12-01,8.33,1.7,157.61,Low,10.34
Sugar,Groceries,Aashirvaad,86.51,19,1643.69,Supermarket,Ahmedabad,Urban,2025-05-19,3.59,4.0,79.77,Low,25.64
Toothpaste,Personal Care,Reliance,228.49,32,7311.68,Supermarket,Mumbai,Semi-Urban,2026-01-26,24.01,3.0,206.83,Medium,16.34
Toothpaste,Personal Care,Patanjali,238.75,44,10505.0,Supermarket,Bangalore,Semi-Urban,2026-03-16,20.74,4.3,233.59,Medium,12.77
Soap,Personal Care,Tata,147.13,29,4266.77,Supermarket,Mumbai,Urban,2025-07-25,2.01,3.0,133.8,Low,18.05
Dishwash Bar,Household,P&G,495.8,23,11403.4,Kirana Store,Ahmedabad,Semi-Urban,2026-01-06,19.02,3.7,489.81,Low,20.2
Wheat Flour,Groceries,Dabur,153.29,26,3985.54,Mall,Hyderabad,Urban,2025-06-18,6.68,3.3,161.19,Low,14.09
Sugar,Groceries,Local Brand,107.22,10,1072.2,Kirana Store,Mumbai,Rural,2025-04-09,7.36,2.4,113.49,Low,17.0
Floor Cleaner,Household,HUL,252.59,8,2020.72,Kirana Store,Mumbai,Urban,2025-04-11,18.46,4.4,258.94,Low,12.52
Rice,Groceries,Dabur,89.18,15,1337.7,Mall,Ahmedabad,Urban,2026-01-20,6.47,1.7,91.04,Low,14.66
Toothpaste,Personal Care,Dabur,135.5,59,7994.5,Kirana Store,Pune,Urban,2026-01-25,21.91,4.4,137.84,Medium,18.93
Dishwash Bar,Household,HUL,330.97,8,2647.76,Supermarket,Mumbai,Urban,2025-08-01,16.85,3.5,349.11,Low,10.76
Dishwash Bar,Household,Fortune,524.61,14,7344.54,Supermarket,Ahmedabad,Urban,2025-06-17,5.79,4.6,506.75,Low,17.35
Dal,Groceries,Store Brand,82.67,23,1901.41,Kirana Store,Chennai,Urban,2025-05-30,15.75,2.3,85.25,Low,5.52
Toothpaste,Personal Care,HUL,324.17,15,4862.55,Supermarket,Chennai,Urban,2025-07-20,0.52,3.8,330.26,Low,20.33
Detergent,Household,Patanjali,406.52,10,4065.2,Kirana Store,Ahmedabad,Urban,2025-06-30,14.73,2.3,379.82,Low,10.78
Dishwash Bar,Household,Local Brand,35.77,27,965.79,Kirana Store,Mumbai,Rural,2026-01-15,7.61,4.5,35.62,Low,12.58
Toothpaste,Personal Care,Patanjali,281.63,25,7040.75,Supermarket,Bangalore,Semi-Urban,2025-05-11,11.71,2.8,260.84,Low,12.97
Dishwash Bar,Household,Tata,176.52,25,4413.0,Supermarket,Hyderabad,Urban,2025-04-11,7.49,3.6,174.96,Low,15.86
Detergent,Household,Dabur,243.38,14,3407.32,Supermarket,Bangalore,Urban,2025-06-03,25.37,3.0,245.04,Low,5.51
Dishwash Bar,Household,Patanjali,350.75,14,4910.5,Mall,Delhi,Urban,2025-06-13,16.56,4.1,327.74,Low,13.39
Detergent,Household,Tata,326.15,21,6849.15,Kirana Store,Chennai,Urban,2026-02-16,26.11,4.1,328.26,Low,10.23
Shampoo,Personal Care,HUL,354.11,18,6373.98,Mall,Chennai,Urban,2025-05-20,6.53,3.2,384.55,Low,28.53
Dishwash Bar,Household,Dabur,450.38,24,10809.12,Supermarket,Ahmedabad,Urban,2025-04-14,3.84,2.1,422.22,Low,14.03
Wheat Flour,Groceries,Dabur,62.3,98,6105.4,Kirana Store,Mumbai,Semi-Urban,2025-05-17,26.25,4.0,58.35,High,11.56
Dishwash Bar,Household,Dabur,332.23,8,2657.84,Mall,Hyderabad,Urban,2025-06-07,24.63,2.4,318.17,Low,9.66
Rice,Groceries,Dabur,160.37,52,8339.24,Supermarket,Chennai,Semi-Urban,2025-11-18,26.49,2.2,175.16,Medium,11.83
Dishwash Bar,Household,Local Brand,187.39,14,2623.46,Kirana Store,Bangalore,Rural,2026-03-18,17.5,3.6,170.88,Low,14.0
Cooking Oil,Groceries,Fortune,153.34,50,7667.0,Supermarket,Chennai,Rural,2025-11-10,29.89,4.9,153.64,Medium,18.15
Dishwash Bar,Household,Local Brand,251.05,65,16318.25,Kirana Store,Mumbai,Rural,2025-12-05,27.88,1.7,229.66,High,11.65
Dishwash Bar,Household,Patanjali,193.15,19,3669.85,Mall,Hyderabad,Urban,2026-01-23,2.97,3.9,202.44,Low,24.9
Toothpaste,Personal Care,HUL,219.33,12,2631.96,Supermarket,Bangalore,Urban,2026-01-17,4.88,3.1,208.87,Low,26.6
Wheat Flour,Groceries,P&G,231.62,38,8801.56,Supermarket,Delhi,Urban,2025-04-22,15.32,4.4,223.75,Medium,23.23
Dal,Groceries,Reliance,122.02,20,2440.4,Kirana Store,Hyderabad,Semi-Urban,2025-09-23,28.84,1.6,125.45,Low,9.83
Floor Cleaner,Household,Reliance,86.7,20,1734.0,Mall,Chennai,Urban,2025-12-15,2.91,2.9,86.52,Low,19.12
Cooking Oil,Groceries,Patanjali,45.4,100,4540.0,Kirana Store,Bangalore,Rural,2025-10-08,22.1,3.8,46.92,High,9.87
Toothpaste,Personal Care,Store Brand,173.63,45,7813.35,Kirana Store,Ahmedabad,Rural,2026-03-09,0.33,3.5,183.91,Medium,21.39
Detergent,Household,Local Brand,150.93,16,2414.88,Kirana Store,Pune,Semi-Urban,2026-02-28,2.52,2.4,149.97,Low,22.11
Shampoo,Personal Care,Dabur,234.29,12,2811.48,Supermarket,Ahmedabad,Urban,2025-10-03,19.01,3.4,225.76,Low,7.51
Soap,Personal Care,Dabur,118.68,25,2967.0,Kirana Store,Mumbai,Semi-Urban,2025-06-14,4.11,3.7,128.96,Low,15.03
Soap,Personal Care,Aashirvaad,61.15,26,1589.9,Supermarket,Pune,Urban,2026-01-14,15.93,4.7,65.39,Low,10.97
Dal,Groceries,Reliance,167.22,13,2173.86,Supermarket,Chennai,Semi-Urban,2025-09-23,10.01,3.6,156.31,Low,20.15
Shampoo,Personal Care,Aashirvaad,75.77,39,2955.03,Supermarket,Hyderabad,Urban,2025-04-12,18.33,3.1,75.68,Medium,24.02
Detergent,Household,Dabur,382.39,18,6883.02,Kirana Store,Bangalore,Urban,2025-10-16,23.21,3.3,370.93,Low,8.28
Floor Cleaner,Household,Store Brand,154.2,49,7555.8,Kirana Store,Ahmedabad,Rural,2025-08-28,29.7,3.8,163.09,Medium,11.35
Hair Oil,Personal Care,Store Brand,155.53,31,4821.43,Supermarket,Ahmedabad,Semi-Urban,2025-09-14,29.46,2.3,153.42,Medium,16.26
Cooking Oil,Groceries,Local Brand,31.59,19,600.21,Kirana Store,Mumbai,Rural,2026-01-14,7.51,2.9,29.25,Low,16.63
Dishwash Bar,Household,Store Brand,214.02,55,11771.1,Supermarket,Chennai,Rural,2025-05-12,25.26,2.9,203.98,Medium,8.62
Floor Cleaner,Household,Reliance,112.6,50,5630.0,Supermarket,Chennai,Urban,2026-03-20,23.94,1.7,103.27,Medium,15.49
Toothpaste,Personal Care,Aashirvaad,287.01,21,6027.21,Kirana Store,Mumbai,Semi-Urban,2025-05-04,10.54,3.2,314.01,Low,26.2
Toothpaste,Personal Care,Local Brand,68.63,29,1990.27,Kirana Store,Chennai,Rural,2026-01-16,13.74,3.4,68.73,Low,10.05
Soap,Personal Care,P&G,296.36,16,4741.76,Mall,Chennai,Urban,2025-08-11,13.61,4.1,322.7,Low,16.5
Detergent,Household,Tata,309.06,5,1545.3,Supermarket,Bangalore,Urban,2026-01-09,9.81,4.3,287.66,Low,20.66
Detergent,Household,Patanjali,174.94,41,7172.54,Kirana Store,Bangalore,Semi-Urban,2025-06-27,11.12,4.1,186.92,Medium,15.43
Dishwash Bar,Household,Store Brand,297.89,16,4766.24,Kirana Store,Delhi,Rural,2026-01-06,25.5,1.6,286.92,Low,16.94
Cooking Oil,Groceries,Patanjali,93.18,50,4659.0,Kirana Store,Mumbai,Semi-Urban,2025-12-12,18.88,1.9,84.55,Medium,14.01
Shampoo,Personal Care,Patanjali,226.06,23,5199.38,Supermarket,Delhi,Urban,2025-05-30,9.18,2.8,204.39,Low,19.17
Shampoo,Personal Care,Local Brand,158.97,30,4769.1,Kirana Store,Pune,Semi-Urban,2025-10-31,13.0,3.7,163.38,Low,22.57
Dal,Groceries,Patanjali,118.66,45,5339.7,Kirana Store,Mumbai,Semi-Urban,2025-11-03,12.04,2.1,107.43,Medium,16.33
Sugar,Groceries,Reliance,181.46,41,7439.86,Mall,Hyderabad,Urban,2026-03-01,1.38,1.6,180.73,Medium,13.34
Hair Oil,Personal Care,Patanjali,262.78,13,3416.14,Mall,Chennai,Urban,2025-04-24,0.36,3.5,278.27,Low,13.98
Toothpaste,Personal Care,HUL,117.01,16,1872.16,Kirana Store,Bangalore,Urban,2026-02-03,4.67,4.9,121.26,Low,24.69
Wheat Flour,Groceries,Fortune,237.32,25,5933.0,Supermarket,Bangalore,Urban,2025-09-25,5.69,4.7,247.72,Low,26.48
Hair Oil,Personal Care,Local Brand,46.25,52,2405.0,Kirana Store,Pune,Rural,2026-01-21,7.31,4.1,46.21,Medium,16.66
Toothpaste,Personal Care,Local Brand,59.3,28,1660.4,Kirana Store,Ahmedabad,Rural,2026-04-02,20.23,1.6,57.25,Low,7.58
Rice,Groceries,Fortune,204.11,36,7347.96,Supermarket,Chennai,Urban,2026-04-02,19.36,3.0,209.04,Medium,21.22
Rice,Groceries,Patanjali,73.85,38,2806.3,Kirana Store,Mumbai,Urban,2026-01-09,5.2,4.2,72.2,Medium,20.38
Soap,Personal Care,Store Brand,33.14,54,1789.56,Kirana Store,Bangalore,Rural,2026-01-08,1.93,4.5,32.75,Medium,20.17
Toothpaste,Personal Care,Dabur,322.4,7,2256.8,Supermarket,Bangalore,Urban,2025-04-21,21.19,3.1,316.38,Low,14.94
Toothpaste,Personal Care,Local Brand,125.18,17,2128.06,Mall,Chennai,Urban,2025-09-15,12.94,3.4,136.42,Low,10.08
Shampoo,Personal Care,Reliance,97.97,20,1959.4,Kirana Store,Pune,Semi-Urban,2025-06-21,13.41,1.7,92.99,Low,18.12
Hair Oil,Personal Care,Local Brand,112.08,30,3362.4,Kirana Store,Delhi,Rural,2026-01-15,19.55,2.2,121.98,Low,19.46
Floor Cleaner,Household,Aashirvaad,426.53,20,8530.6,Kirana Store,Delhi,Urban,2026-03-25,26.67,3.4,427.78,Low,16.65
Detergent,Household,P&G,679.24,11,7471.64,Kirana Store,Mumbai,Urban,2025-10-08,10.98,3.1,740.96,Low,27.41
Shampoo,Personal Care,Aashirvaad,233.99,22,5147.78,Supermarket,Bangalore,Urban,2025-04-25,21.64,3.0,211.8,Low,24.96
Soap,Personal Care,Local Brand,133.44,35,4670.4,Kirana Store,Bangalore,Rural,2026-01-10,16.74,4.3,120.49,Medium,10.57
Rice,Groceries,Store Brand,82.74,10,827.4,Kirana Store,Delhi,Semi-Urban,2025-06-20,16.16,1.8,88.19,Low,10.8
Wheat Flour,Groceries,Store Brand,31.71,19,602.49,Mall,Mumbai,Urban,2025-06-07,5.99,1.8,28.55,Low,19.77
Toothpaste,Personal Care,Store Brand,106.63,39,4158.57,Supermarket,Hyderabad,Rural,2025-10-03,10.48,4.2,96.75,Medium,10.04
Dal,Groceries,Reliance,207.15,48,9943.2,Mall,Mumbai,Urban,2025-10-22,19.34,3.3,199.35,Medium,6.45
Floor Cleaner,Household,Store Brand,204.04,17,3468.68,Kirana Store,Hyderabad,Rural,2025-05-25,5.33,3.0,192.14,Low,12.88
Dishwash Bar,Household,Reliance,56.45,45,2540.25,Mall,Ahmedabad,Urban,2025-07-02,0.54,2.1,57.82,Medium,16.11
Wheat Flour,Groceries,Store Brand,46.9,19,891.1,Kirana Store,Bangalore,Rural,2025-10-04,6.32,2.7,49.41,Low,13.51
Dishwash Bar,Household,Dabur,223.08,9,2007.72,Kirana Store,Ahmedabad,Rural,2025-12-28,2.81,4.2,233.47,Low,11.56
Hair Oil,Personal Care,P&G,182.95,48,8781.6,Mall,Bangalore,Urban,2026-02-03,23.73,4.9,184.92,Medium,10.2
Detergent,Household,Tata,265.77,17,4518.09,Mall,Bangalore,Urban,2025-10-05,0.16,4.4,280.2,Low,29.73
Dishwash Bar,Household,Local Brand,291.78,24,7002.72,Kirana Store,Ahmedabad,Semi-Urban,2025-04-09,17.45,3.4,272.63,Low,6.38
Dishwash Bar,Household,Reliance,403.17,8,3225.36,Supermarket,Hyderabad,Urban,2025-09-09,7.45,3.8,390.93,Low,19.78
Shampoo,Personal Care,Local Brand,129.6,38,4924.8,Kirana Store,Bangalore,Rural,2025-09-15,5.28,4.3,125.82,Medium,14.17
Dal,Groceries,Patanjali,48.8,32,1561.6,Kirana Store,Chennai,Semi-Urban,2025-04-17,5.96,3.1,51.27,Medium,14.65
Soap,Personal Care,Store Brand,176.28,23,4054.44,Mall,Pune,Semi-Urban,2025-07-21,19.43,1.8,167.43,Low,18.38
Hair Oil,Personal Care,Fortune,218.79,24,5250.96,Supermarket,Pune,Urban,2026-03-01,0.59,4.9,210.39,Low,17.54
Rice,Groceries,Store Brand,122.77,26,3192.02,Kirana Store,Chennai,Rural,2026-02-05,3.82,2.9,134.42,Low,20.02
Cooking Oil,Groceries,Store Brand,42.64,42,1790.88,Kirana Store,Mumbai,Rural,2025-09-17,26.8,2.2,41.69,Medium,15.45
Hair Oil,Personal Care,Local Brand,145.83,37,5395.71,Kirana Store,Ahmedabad,Rural,2026-03-10,10.93,2.5,137.4,Medium,20.55
Hair Oil,Personal Care,Reliance,177.2,10,1772.0,Kirana Store,Chennai,Semi-Urban,2025-04-25,11.75,3.5,164.67,Low,19.17
Dal,Groceries,Store Brand,73.87,10,738.7,Supermarket,Hyderabad,Urban,2025-09-06,2.14,2.5,67.94,Low,24.69
Detergent,Household,Aashirvaad,142.62,53,7558.86,Supermarket,Bangalore,Urban,2025-12-20,26.7,3.3,134.24,Medium,18.47
Shampoo,Personal Care,Store Brand,125.12,29,3628.48,Kirana Store,Hyderabad,Rural,2025-12-15,0.39,4.0,130.22,Low,22.56
Cooking Oil,Groceries,Store Brand,30.28,49,1483.72,Kirana Store,Chennai,Rural,2025-10-30,22.5,4.0,31.57,Medium,14.57
Dishwash Bar,Household,P&G,367.19,25,9179.75,Kirana Store,Hyderabad,Semi-Urban,2025-12-30,4.08,3.7,340.62,Low,17.32
Shampoo,Personal Care,HUL,211.8,16,3388.8,Mall,Bangalore,Urban,2025-09-12,5.46,3.7,203.57,Low,17.54
Dal,Groceries,Patanjali,73.27,36,2637.72,Supermarket,Chennai,Urban,2025-07-30,8.41,2.5,66.59,Medium,21.69
Soap,Personal Care,Aashirvaad,299.04,22,6578.88,Supermarket,Ahmedabad,Urban,2025-10-30,25.37,3.1,318.19,Low,11.84
Detergent,Household,Fortune,593.16,15,8897.4,Mall,Ahmedabad,Urban,2025-11-10,4.11,5.0,542.19,Low,16.31
Sugar,Groceries,P&G,227.2,18,4089.6,Supermarket,Mumbai,Urban,2025-06-29,21.95,4.3,243.66,Low,22.62
Dal,Groceries,Tata,151.43,36,5451.48,Mall,Ahmedabad,Urban,2025-12-23,4.78,3.8,162.31,Medium,18.22
Shampoo,Personal Care,Fortune,258.41,16,4134.56,Kirana Store,Bangalore,Urban,2025-10-10,14.03,3.9,252.92,Low,21.33
Soap,Personal Care,Aashirvaad,285.99,16,4575.84,Kirana Store,Mumbai,Semi-Urban,2025-11-17,22.01,4.6,265.89,Low,16.45
Cooking Oil,Groceries,Reliance,191.55,54,10343.7,Kirana Store,Hyderabad,Urban,2025-04-09,26.31,3.1,202.58,Medium,10.11
Hair Oil,Personal Care,P&G,162.57,23,3739.11,Mall,Mumbai,Urban,2025-10-25,0.46,3.4,173.93,Low,26.6
Soap,Personal Care,Store Brand,21.3,18,383.4,Kirana Store,Delhi,Semi-Urban,2025-10-20,15.7,2.6,23.15,Low,18.14
Toothpaste,Personal Care,Local Brand,179.79,19,3416.01,Kirana Store,Chennai,Rural,2025-07-25,20.88,3.6,196.12,Low,15.0
Floor Cleaner,Household,Local Brand,48.44,98,4747.12,Supermarket,Hyderabad,Urban,2025-08-12,20.07,2.7,45.09,High,16.73
Cooking Oil,Groceries,Reliance,93.25,29,2704.25,Supermarket,Chennai,Urban,2026-03-27,4.95,2.9,94.91,Low,20.05
Wheat Flour,Groceries,Local Brand,51.08,49,2502.92,Kirana Store,Hyderabad,Urban,2025-10-25,20.86,3.7,48.17,Medium,9.31
Toothpaste,Personal Care,Aashirvaad,308.86,18,5559.48,Kirana Store,Mumbai,Urban,2025-08-13,12.8,4.9,307.57,Low,27.57
Detergent,Household,Fortune,153.68,39,5993.52,Kirana Store,Pune,Semi-Urban,2025-05-26,24.2,3.3,151.71,Medium,23.66
Soap,Personal Care,HUL,279.07,54,15069.78,Mall,Delhi,Urban,2026-02-21,29.27,4.9,268.31,Medium,14.1
Rice,Groceries,Patanjali,114.09,39,4449.51,Supermarket,Bangalore,Semi-Urban,2025-11-03,7.01,2.8,108.36,Medium,21.84
Rice,Groceries,Aashirvaad,171.43,41,7028.63,Mall,Hyderabad,Semi-Urban,2025-10-20,18.5,4.8,176.43,Medium,19.82
Sugar,Groceries,Aashirvaad,222.39,18,4003.02,Supermarket,Bangalore,Urban,2025-08-20,7.74,4.7,226.27,Low,17.08
Toothpaste,Personal Care,Patanjali,131.44,55,7229.2,Kirana Store,Pune,Rural,2025-06-15,27.53,2.9,139.39,Medium,15.29
Floor Cleaner,Household,Aashirvaad,409.95,23,9428.85,Supermarket,Bangalore,Urban,2026-02-21,1.85,3.1,392.9,Low,27.0
Floor Cleaner,Household,Store Brand,142.43,15,2136.45,Mall,Delhi,Urban,2025-07-09,12.32,3.6,155.95,Low,12.53
Toothpaste,Personal Care,Tata,343.06,13,4459.78,Supermarket,Ahmedabad,Urban,2026-03-13,7.82,3.6,341.05,Low,27.99
Rice,Groceries,Aashirvaad,116.55,21,2447.55,Supermarket,Ahmedabad,Urban,2025-05-26,14.44,5.0,111.83,Low,17.31
Cooking Oil,Groceries,Local Brand,126.54,46,5820.84,Mall,Pune,Semi-Urban,2025-08-27,0.94,4.3,132.09,Medium,12.25
Sugar,Groceries,Aashirvaad,159.98,19,3039.62,Supermarket,Delhi,Semi-Urban,2026-01-19,27.3,3.8,161.07,Low,10.11
Dal,Groceries,Dabur,79.58,29,2307.82,Mall,Ahmedabad,Semi-Urban,2026-03-23,20.91,2.2,74.72,Low,15.61
Dal,Groceries,Store Brand,67.21,43,2890.03,Supermarket,Delhi,Rural,2026-01-14,7.55,3.5,66.24,Medium,14.4
Wheat Flour,Groceries,Store Brand,65.06,18,1171.08,Kirana Store,Pune,Rural,2025-07-17,20.75,1.6,67.02,Low,7.3
Soap,Personal Care,Dabur,284.74,21,5979.54,Kirana Store,Mumbai,Semi-Urban,2025-11-07,0.03,3.4,295.74,Low,10.92
Wheat Flour,Groceries,Aashirvaad,163.44,49,8008.56,Kirana Store,Bangalore,Semi-Urban,2025-12-07,2.79,3.7,160.03,Medium,28.77
Soap,Personal Care,Store Brand,51.78,48,2485.44,Kirana Store,Bangalore,Rural,2025-04-25,12.44,4.1,50.77,Medium,11.58
Floor Cleaner,Household,Store Brand,191.55,17,3256.35,Supermarket,Pune,Rural,2025-12-23,1.88,4.4,182.79,Low,20.74
Wheat Flour,Groceries,Local Brand,28.27,86,2431.22,Mall,Delhi,Semi-Urban,2025-07-19,8.0,2.8,30.68,High,20.1
Hair Oil,Personal Care,Tata,283.56,8,2268.48,Mall,Delhi,Urban,2025-09-15,4.11,3.6,268.31,Low,17.81
Shampoo,Personal Care,Local Brand,90.17,62,5590.54,Kirana Store,Pune,Rural,2025-05-18,29.2,3.9,83.49,High,6.73
Toothpaste,Personal Care,Dabur,301.59,18,5428.62,Supermarket,Bangalore,Semi-Urban,2026-02-06,26.67,4.5,292.31,Low,5.2
Sugar,Groceries,Local Brand,135.02,49,6615.98,Kirana Store,Chennai,Rural,2025-10-18,20.35,4.4,124.57,Medium,18.08
Floor Cleaner,Household,Reliance,186.8,23,4296.4,Kirana Store,Hyderabad,Semi-Urban,2026-01-19,19.56,3.8,201.65,Low,14.78
Shampoo,Personal Care,Aashirvaad,175.45,22,3859.9,Supermarket,Ahmedabad,Urban,2025-06-24,17.25,3.3,183.41,Low,19.22
Soap,Personal Care,Aashirvaad,368.93,7,2582.51,Supermarket,Delhi,Urban,2025-11-19,1.0,4.7,344.16,Low,27.78
Hair Oil,Personal Care,Reliance,200.12,46,9205.52,Kirana Store,Bangalore,Semi-Urban,2026-01-07,6.92,3.7,193.0,Medium,17.67
Floor Cleaner,Household,Store Brand,182.95,19,3476.05,Kirana Store,Hyderabad,Rural,2025-07-23,20.88,2.3,189.69,Low,13.03
Floor Cleaner,Household,Fortune,192.85,20,3857.0,Kirana Store,Hyderabad,Urban,2025-06-23,9.24,4.5,195.78,Low,23.38
Soap,Personal Care,Dabur,42.41,46,1950.86,Supermarket,Bangalore,Semi-Urban,2025-10-05,19.1,2.6,43.58,Medium,17.69
Dishwash Bar,Household,Store Brand,126.26,29,3661.54,Supermarket,Hyderabad,Rural,2026-03-26,18.57,2.0,128.25,Low,9.77
